Date de début;Date de fin;code site;nom site;valeur;valeur brute;taux de saisie;couverture de données;code qualité;validité;Latitude;Longitude;code postal
03/07/2024 00:00;03/07/2024 23:59;FR04002;GENNEVILLIERS;9.8;9.8041666667;100.0;100.0;A;1;48.930319;2.29435;92036
04/07/2024 00:00;04/07/2024 23:59;FR04002;GENNEVILLIERS;8.0;8.0173913043;96.0;96.0;R;1;48.930319;2.29435;92036
05/07/2024 00:00;05/07/2024 23:59;FR04002;GENNEVILLIERS;8.5;8.5125;100.0;100.0;A;1;48.930319;2.29435;92036
06/07/2024 00:00;06/07/2024 23:59;FR04002;GENNEVILLIERS;5.3;5.2875;100.0;100.0;A;1;48.930319;2.29435;92036
07/07/2024 00:00;07/07/2024 23:59;FR04002;GENNEVILLIERS;6.0;6.025;100.0;100.0;A;1;48.930319;2.29435;92036
08/07/2024 00:00;08/07/2024 23:59;FR04002;GENNEVILLIERS;23.0;22.675;100.0;100.0;A;1;48.930319;2.29435;92036
09/07/2024 00:00;09/07/2024 23:59;FR04002;GENNEVILLIERS;22.0;22.1833333333;100.0;100.0;A;1;48.930319;2.29435;92036
10/07/2024 00:00;10/07/2024 23:59;FR04002;GENNEVILLIERS;6.7;6.6541666667;100.0;100.0;R;1;48.930319;2.29435;92036
11/07/2024 00:00;11/07/2024 23:59;FR04002;GENNEVILLIERS;12.0;11.7166666667;100.0;100.0;A;1;48.930319;2.29435;92036
12/07/2024 00:00;12/07/2024 23:59;FR04002;GENNEVILLIERS;12.0;12.3083333333;100.0;100.0;A;1;48.930319;2.29435;92036
13/07/2024 00:00;13/07/2024 23:59;FR04002;GENNEVILLIERS;24.0;23.5666666667;100.0;100.0;A;1;48.930319;2.29435;92036
14/07/2024 00:00;14/07/2024 23:59;FR04002;GENNEVILLIERS;25.0;25.3666666667;100.0;100.0;A;1;48.930319;2.29435;92036
15/07/2024 00:00;15/07/2024 23:59;FR04002;GENNEVILLIERS;24.0;23.7416666667;100.0;100.0;R;1;48.930319;2.29435;92036
16/07/2024 00:00;16/07/2024 23:59;FR04002;GENNEVILLIERS;6.7;6.6916666667;100.0;100.0;A;1;48.930319;2.29435;92036
17/07/2024 00:00;17/07/2024 23:59;FR04002;GENNEVILLIERS;18.0;18.1363636364;92.0;92.0;A;1;48.930319;2.29435;92036
18/07/2024 00:00;18/07/2024 23:59;FR04002;GENNEVILLIERS;30.0;30.4375;100.0;100.0;A;1;48.930319;2.29435;92036
19/07/2024 00:00;19/07/2024 23:59;FR04002;GENNEVILLIERS;28.0;28.2541666667;100.0;100.0;A;1;48.930319;2.29435;92036
20/07/2024 00:00;20/07/2024 23:59;FR04002;GENNEVILLIERS;9.8;9.7875;100.0;100.0;A;1;48.930319;2.29435;92036
21/07/2024 00:00;21/07/2024 23:59;FR04002;GENNEVILLIERS;6.4;6.4333333333;100.0;100.0;A;1;48.930319;2.29435;92036
22/07/2024 00:00;22/07/2024 23:59;FR04002;GENNEVILLIERS;4.8;4.8;100.0;100.0;A;1;48.930319;2.29435;92036
23/07/2024 00:00;23/07/2024 23:59;FR04002;GENNEVILLIERS;7.0;6.9916666667;100.0;100.0;A;1;48.930319;2.29435;92036
24/07/2024 00:00;24/07/2024 23:59;FR04002;GENNEVILLIERS;15.0;14.9791666667;100.0;100.0;A;1;48.930319;2.29435;92036
25/07/2024 00:00;25/07/2024 23:59;FR04002;GENNEVILLIERS;14.0;14.1291666667;100.0;100.0;A;1;48.930319;2.29435;92036
26/07/2024 00:00;26/07/2024 23:59;FR04002;GENNEVILLIERS;13.0;12.6;100.0;100.0;A;1;48.930319;2.29435;92036
27/07/2024 00:00;27/07/2024 23:59;FR04002;GENNEVILLIERS;15.0;15.4541666667;100.0;100.0;A;1;48.930319;2.29435;92036
28/07/2024 00:00;28/07/2024 23:59;FR04002;GENNEVILLIERS;14.0;13.9958333333;100.0;100.0;A;1;48.930319;2.29435;92036
29/07/2024 00:00;29/07/2024 23:59;FR04002;GENNEVILLIERS;25.0;24.7291666667;100.0;100.0;R;1;48.930319;2.29435;92036
30/07/2024 00:00;30/07/2024 23:59;FR04002;GENNEVILLIERS;32.0;32.2272727273;92.0;92.0;A;1;48.930319;2.29435;92036
31/07/2024 00:00;31/07/2024 23:59;FR04002;GENNEVILLIERS;30.0;30.0041666667;100.0;100.0;A;1;48.930319;2.29435;92036
01/08/2024 00:00;01/08/2024 23:59;FR04002;GENNEVILLIERS;15.0;14.8;100.0;100.0;A;1;48.930319;2.29435;92036
02/08/2024 00:00;02/08/2024 23:59;FR04002;GENNEVILLIERS;10.0;10.4166666667;100.0;100.0;A;1;48.930319;2.29435;92036
03/08/2024 00:00;03/08/2024 23:59;FR04002;GENNEVILLIERS;6.3;6.3125;100.0;100.0;R;1;48.930319;2.29435;92036
04/08/2024 00:00;04/08/2024 23:59;FR04002;GENNEVILLIERS;7.1;7.0875;100.0;100.0;A;1;48.930319;2.29435;92036
05/08/2024 00:00;05/08/2024 23:59;FR04002;GENNEVILLIERS;17.0;16.9625;100.0;100.0;A;1;48.930319;2.29435;92036
06/08/2024 00:00;06/08/2024 23:59;FR04002;GENNEVILLIERS;11.0;11.2;100.0;100.0;A;1;48.930319;2.29435;92036
07/08/2024 00:00;07/08/2024 23:59;FR04002;GENNEVILLIERS;6.9;6.9458333333;100.0;100.0;A;1;48.930319;2.29435;92036
08/08/2024 00:00;08/08/2024 23:59;FR04002;GENNEVILLIERS;9.3;9.2608695652;96.0;96.0;A;1;48.930319;2.29435;92036
09/08/2024 00:00;09/08/2024 23:59;FR04002;GENNEVILLIERS;7.7;7.7208333333;100.0;100.0;A;1;48.930319;2.29435;92036
10/08/2024 00:00;10/08/2024 23:59;FR04002;GENNEVILLIERS;14.0;13.7541666667;100.0;100.0;A;1;48.930319;2.29435;92036
11/08/2024 00:00;11/08/2024 23:59;FR04002;GENNEVILLIERS;13.0;13.2666666667;100.0;100.0;A;1;48.930319;2.29435;92036
12/08/2024 00:00;12/08/2024 23:59;FR04002;GENNEVILLIERS;17.0;16.7125;100.0;100.0;A;1;48.930319;2.29435;92036
13/08/2024 00:00;13/08/2024 23:59;FR04002;GENNEVILLIERS;11.0;10.8375;100.0;100.0;A;1;48.930319;2.29435;92036
14/08/2024 00:00;14/08/2024 23:59;FR04002;GENNEVILLIERS;11.0;11.047826087;96.0;96.0;A;1;48.930319;2.29435;92036
15/08/2024 00:00;15/08/2024 23:59;FR04002;GENNEVILLIERS;4.7;4.7208333333;100.0;100.0;A;1;48.930319;2.29435;92036
16/08/2024 00:00;16/08/2024 23:59;FR04002;GENNEVILLIERS;4.9;4.8545454545;92.0;92.0;A;1;48.930319;2.29435;92036
17/08/2024 00:00;17/08/2024 23:59;FR04002;GENNEVILLIERS;11.0;10.9083333333;100.0;100.0;A;1;48.930319;2.29435;92036
18/08/2024 00:00;18/08/2024 23:59;FR04002;GENNEVILLIERS;7.8;7.8125;100.0;100.0;A;1;48.930319;2.29435;92036
19/08/2024 00:00;19/08/2024 23:59;FR04002;GENNEVILLIERS;18.0;18.3875;100.0;100.0;A;1;48.930319;2.29435;92036
20/08/2024 00:00;20/08/2024 23:59;FR04002;GENNEVILLIERS;12.0;11.9375;100.0;100.0;R;1;48.930319;2.29435;92036
21/08/2024 00:00;21/08/2024 23:59;FR04002;GENNEVILLIERS;10.0;10.3666666667;100.0;100.0;A;1;48.930319;2.29435;92036
22/08/2024 00:00;22/08/2024 23:59;FR04002;GENNEVILLIERS;13.0;13.4833333333;100.0;100.0;A;1;48.930319;2.29435;92036
23/08/2024 00:00;23/08/2024 23:59;FR04002;GENNEVILLIERS;5.0;4.975;100.0;100.0;A;1;48.930319;2.29435;92036
24/08/2024 00:00;24/08/2024 23:59;FR04002;GENNEVILLIERS;5.1;5.0541666667;100.0;100.0;A;1;48.930319;2.29435;92036
25/08/2024 00:00;25/08/2024 23:59;FR04002;GENNEVILLIERS;7.7;7.6791666667;100.0;100.0;R;1;48.930319;2.29435;92036
26/08/2024 00:00;26/08/2024 23:59;FR04002;GENNEVILLIERS;29.0;28.5416666667;100.0;100.0;A;1;48.930319;2.29435;92036
27/08/2024 00:00;27/08/2024 23:59;FR04002;GENNEVILLIERS;33.0;33.0666666667;100.0;100.0;A;1;48.930319;2.29435;92036
28/08/2024 00:00;28/08/2024 23:59;FR04002;GENNEVILLIERS;36.0;35.8333333333;88.0;88.0;A;1;48.930319;2.29435;92036
29/08/2024 00:00;29/08/2024 23:59;FR04002;GENNEVILLIERS;11.0;11.3166666667;100.0;100.0;A;1;48.930319;2.29435;92036
30/08/2024 00:00;30/08/2024 23:59;FR04002;GENNEVILLIERS;19.0;18.9416666667;100.0;100.0;R;1;48.930319;2.29435;92036
31/08/2024 00:00;31/08/2024 23:59;FR04002;GENNEVILLIERS;18.0;18.3166666667;100.0;100.0;A;1;48.930319;2.29435;92036
01/09/2024 00:00;01/09/2024 23:59;FR04002;GENNEVILLIERS;16.0;16.4208333333;100.0;100.0;A;1;48.930319;2.29435;92036
02/09/2024 00:00;02/09/2024 23:59;FR04002;GENNEVILLIERS;8.4;8.3583333333;100.0;100.0;A;1;48.930319;2.29435;92036
03/09/2024 00:00;03/09/2024 23:59;FR04002;GENNEVILLIERS;13.0;12.8583333333;100.0;100.0;A;1;48.930319;2.29435;92036
04/09/2024 00:00;04/09/2024 23:59;FR04002;GENNEVILLIERS;15.0;14.8875;100.0;100.0;A;1;48.930319;2.29435;92036
05/09/2024 00:00;05/09/2024 23:59;FR04002;GENNEVILLIERS;21.0;21.4625;100.0;100.0;R;1;48.930319;2.29435;92036
06/09/2024 00:00;06/09/2024 23:59;FR04002;GENNEVILLIERS;36.0;35.5916666667;100.0;100.0;A;1;48.930319;2.29435;92036
07/09/2024 00:00;07/09/2024 23:59;FR04002;GENNEVILLIERS;21.0;21.3875;100.0;100.0;A;1;48.930319;2.29435;92036
08/09/2024 00:00;08/09/2024 23:59;FR04002;GENNEVILLIERS;4.9;4.8541666667;100.0;100.0;A;1;48.930319;2.29435;92036
09/09/2024 00:00;09/09/2024 23:59;FR04002;GENNEVILLIERS;9.7;9.7041666667;100.0;100.0;A;1;48.930319;2.29435;92036
10/09/2024 00:00;10/09/2024 23:59;FR04002;GENNEVILLIERS;6.9;6.9181818182;92.0;92.0;R;1;48.930319;2.29435;92036
11/09/2024 00:00;11/09/2024 23:59;FR04002;GENNEVILLIERS;11.0;11.3958333333;100.0;100.0;A;1;48.930319;2.29435;92036
12/09/2024 00:00;12/09/2024 23:59;FR04002;GENNEVILLIERS;16.0;15.6291666667;100.0;100.0;A;1;48.930319;2.29435;92036
13/09/2024 00:00;13/09/2024 23:59;FR04002;GENNEVILLIERS;19.0;18.8208333333;100.0;100.0;A;1;48.930319;2.29435;92036
14/09/2024 00:00;14/09/2024 23:59;FR04002;GENNEVILLIERS;30.0;30.1833333333;100.0;100.0;A;1;48.930319;2.29435;92036
15/09/2024 00:00;15/09/2024 23:59;FR04002;GENNEVILLIERS;28.0;28.2291666667;100.0;100.0;R;1;48.930319;2.29435;92036
16/09/2024 00:00;16/09/2024 23:59;FR04002;GENNEVILLIERS;20.0;20.4458333333;100.0;100.0;A;1;48.930319;2.29435;92036
17/09/2024 00:00;17/09/2024 23:59;FR04002;GENNEVILLIERS;12.0;11.7625;100.0;100.0;A;1;48.930319;2.29435;92036
18/09/2024 00:00;18/09/2024 23:59;FR04002;GENNEVILLIERS;13.0;13.1083333333;100.0;100.0;A;1;48.930319;2.29435;92036
19/09/2024 00:00;19/09/2024 23:59;FR04002;GENNEVILLIERS;16.0;16.1083333333;100.0;100.0;A;1;48.930319;2.29435;92036
20/09/2024 00:00;20/09/2024 23:59;FR04002;GENNEVILLIERS;24.0;24.3772727273;92.0;92.0;A;1;48.930319;2.29435;92036
21/09/2024 00:00;21/09/2024 23:59;FR04002;GENNEVILLIERS;29.0;29.2782608696;96.0;96.0;A;1;48.930319;2.29435;92036
22/09/2024 00:00;22/09/2024 23:59;FR04002;GENNEVILLIERS;15.0;15.2791666667;100.0;100.0;A;1;48.930319;2.29435;92036
23/09/2024 00:00;23/09/2024 23:59;FR04002;GENNEVILLIERS;12.0;11.6083333333;100.0;100.0;A;1;48.930319;2.29435;92036
24/09/2024 00:00;24/09/2024 23:59;FR04002;GENNEVILLIERS;10.0;10.0416666667;100.0;100.0;A;1;48.930319;2.29435;92036
25/09/2024 00:00;25/09/2024 23:59;FR04002;GENNEVILLIERS;17.0;17.425;100.0;100.0;A;1;48.930319;2.29435;92036
26/09/2024 00:00;26/09/2024 23:59;FR04002;GENNEVILLIERS;8.2;8.225;100.0;100.0;R;1;48.930319;2.29435;92036
27/09/2024 00:00;27/09/2024 23:59;FR04002;GENNEVILLIERS;9.1;9.0958333333;100.0;100.0;A;1;48.930319;2.29435;92036
28/09/2024 00:00;28/09/2024 23:59;FR04002;GENNEVILLIERS;28.0;27.875;100.0;100.0;A;1;48.930319;2.29435;92036
29/09/2024 00:00;29/09/2024 23:59;FR04002;GENNEVILLIERS;25.0;24.7041666667;100.0;100.0;A;1;48.930319;2.29435;92036
30/09/2024 00:00;30/09/2024 23:59;FR04002;GENNEVILLIERS;7.0;6.9583333333;100.0;100.0;A;1;48.930319;2.29435;92036
01/10/2024 00:00;01/10/2024 23:59;FR04002;GENNEVILLIERS;11.0;11.0291666667;100.0;100.0;A;1;48.930319;2.29435;92036
02/10/2024 00:00;02/10/2024 23:59;FR04002;GENNEVILLIERS;17.0;16.6666666667;100.0;100.0;A;1;48.930319;2.29435;92036
03/10/2024 00:00;03/10/2024 23:59;FR04002;GENNEVILLIERS;18.0;17.9791666667;100.0;100.0;A;1;48.930319;2.29435;92036
04/10/2024 00:00;04/10/2024 23:59;FR04002;GENNEVILLIERS;34.0;34.0791666667;100.0;100.0;A;1;48.930319;2.29435;92036
05/10/2024 00:00;05/10/2024 23:59;FR04002;GENNEVILLIERS;27.0;26.8041666667;100.0;100.0;A;1;48.930319;2.29435;92036
06/10/2024 00:00;06/10/2024 23:59;FR04002;GENNEVILLIERS;14.0;14.4083333333;100.0;100.0;A;1;48.930319;2.29435;92036
07/10/2024 00:00;07/10/2024 23:59;FR04002;GENNEVILLIERS;22.0;22.452173913;96.0;96.0;R;1;48.930319;2.29435;92036
08/10/2024 00:00;08/10/2024 23:59;FR04002;GENNEVILLIERS;9.7;9.65;100.0;100.0;A;1;48.930319;2.29435;92036
09/10/2024 00:00;09/10/2024 23:59;FR04002;GENNEVILLIERS;22.0;21.9333333333;100.0;100.0;A;1;48.930319;2.29435;92036
10/10/2024 00:00;10/10/2024 23:59;FR04002;GENNEVILLIERS;17.0;16.7083333333;100.0;100.0;A;1;48.930319;2.29435;92036
11/10/2024 00:00;11/10/2024 23:59;FR04002;GENNEVILLIERS;39.0;39.4666666667;100.0;100.0;A;1;48.930319;2.29435;92036
12/10/2024 00:00;12/10/2024 23:59;FR04002;GENNEVILLIERS;30.0;30.175;100.0;100.0;A;1;48.930319;2.29435;92036
13/10/2024 00:00;13/10/2024 23:59;FR04002;GENNEVILLIERS;26.0;26.1130434783;96.0;96.0;A;1;48.930319;2.29435;92036
14/10/2024 00:00;14/10/2024 23:59;FR04002;GENNEVILLIERS;34.0;33.6333333333;100.0;100.0;A;1;48.930319;2.29435;92036
15/10/2024 00:00;15/10/2024 23:59;FR04002;GENNEVILLIERS;26.0;26.4833333333;100.0;100.0;A;1;48.930319;2.29435;92036
16/10/2024 00:00;16/10/2024 23:59;FR04002;GENNEVILLIERS;22.0;22.3458333333;100.0;100.0;A;1;48.930319;2.29435;92036
17/10/2024 00:00;17/10/2024 23:59;FR04002;GENNEVILLIERS;24.0;23.8875;100.0;100.0;A;1;48.930319;2.29435;92036
18/10/2024 00:00;18/10/2024 23:59;FR04002;GENNEVILLIERS;24.0;24.3458333333;100.0;100.0;R;1;48.930319;2.29435;92036
19/10/2024 00:00;19/10/2024 23:59;FR04002;GENNEVILLIERS;16.0;15.8;100.0;100.0;A;1;48.930319;2.29435;92036
20/10/2024 00:00;20/10/2024 23:59;FR04002;GENNEVILLIERS;11.0;10.9375;100.0;100.0;A;1;48.930319;2.29435;92036
21/10/2024 00:00;21/10/2024 23:59;FR04002;GENNEVILLIERS;19.0;18.6791666667;100.0;100.0;A;1;48.930319;2.29435;92036
22/10/2024 00:00;22/10/2024 23:59;FR04002;GENNEVILLIERS;28.0;28.0166666667;100.0;100.0;A;1;48.930319;2.29435;92036
23/10/2024 00:00;23/10/2024 23:59;FR04002;GENNEVILLIERS;36.0;36.1545454545;92.0;92.0;A;1;48.930319;2.29435;92036
24/10/2024 00:00;24/10/2024 23:59;FR04002;GENNEVILLIERS;33.0;33.3541666667;100.0;100.0;R;1;48.930319;2.29435;92036
25/10/2024 00:00;25/10/2024 23:59;FR04002;GENNEVILLIERS;29.0;29.1541666667;100.0;100.0;A;1;48.930319;2.29435;92036
26/10/2024 00:00;26/10/2024 23:59;FR04002;GENNEVILLIERS;32.0;31.9333333333;100.0;100.0;A;1;48.930319;2.29435;92036
27/10/2024 00:00;27/10/2024 23:59;FR04002;GENNEVILLIERS;20.0;19.6458333333;100.0;100.0;A;1;48.930319;2.29435;92036
28/10/2024 00:00;28/10/2024 23:59;FR04002;GENNEVILLIERS;24.0;23.6458333333;100.0;100.0;A;1;48.930319;2.29435;92036
29/10/2024 00:00;29/10/2024 23:59;FR04002;GENNEVILLIERS;21.0;21.45;100.0;100.0;R;1;48.930319;2.29435;92036
30/10/2024 00:00;30/10/2024 23:59;FR04002;GENNEVILLIERS;30.0;29.7833333333;100.0;100.0;A;1;48.930319;2.29435;92036
31/10/2024 00:00;31/10/2024 23:59;FR04002;GENNEVILLIERS;25.0;24.6875;100.0;100.0;A;1;48.930319;2.29435;92036
01/11/2024 00:00;01/11/2024 23:59;FR04002;GENNEVILLIERS;24.0;23.7083333333;100.0;100.0;A;1;48.930319;2.29435;92036
02/11/2024 00:00;02/11/2024 23:59;FR04002;GENNEVILLIERS;17.0;16.8583333333;100.0;100.0;A;1;48.930319;2.29435;92036
03/11/2024 00:00;03/11/2024 23:59;FR04002;GENNEVILLIERS;18.0;17.6166666667;100.0;100.0;R;1;48.930319;2.29435;92036
04/11/2024 00:00;04/11/2024 23:59;FR04002;GENNEVILLIERS;26.0;25.9541666667;100.0;100.0;A;1;48.930319;2.29435;92036
05/11/2024 00:00;05/11/2024 23:59;FR04002;GENNEVILLIERS;26.0;25.7333333333;100.0;100.0;A;1;48.930319;2.29435;92036
06/11/2024 00:00;06/11/2024 23:59;FR04002;GENNEVILLIERS;19.0;18.9956521739;96.0;96.0;A;1;48.930319;2.29435;92036
07/11/2024 00:00;07/11/2024 23:59;FR04002;GENNEVILLIERS;23.0;23.4875;100.0;100.0;A;1;48.930319;2.29435;92036
08/11/2024 00:00;08/11/2024 23:59;FR04002;GENNEVILLIERS;24.0;23.9375;100.0;100.0;A;1;48.930319;2.29435;92036
09/11/2024 00:00;09/11/2024 23:59;FR04002;GENNEVILLIERS;31.0;30.8833333333;100.0;100.0;A;1;48.930319;2.29435;92036
10/11/2024 00:00;10/11/2024 23:59;FR04002;GENNEVILLIERS;27.0;26.5958333333;100.0;100.0;A;1;48.930319;2.29435;92036
11/11/2024 00:00;11/11/2024 23:59;FR04002;GENNEVILLIERS;27.0;26.5375;100.0;100.0;A;1;48.930319;2.29435;92036
12/11/2024 00:00;12/11/2024 23:59;FR04002;GENNEVILLIERS;18.0;18.2708333333;100.0;100.0;A;1;48.930319;2.29435;92036
13/11/2024 00:00;13/11/2024 23:59;FR04002;GENNEVILLIERS;28.0;28.4916666667;100.0;100.0;A;1;48.930319;2.29435;92036
14/11/2024 00:00;14/11/2024 23:59;FR04002;GENNEVILLIERS;34.0;34.0291666667;100.0;100.0;R;1;48.930319;2.29435;92036
15/11/2024 00:00;15/11/2024 23:59;FR04002;GENNEVILLIERS;32.0;31.6375;100.0;100.0;A;1;48.930319;2.29435;92036
16/11/2024 00:00;16/11/2024 23:59;FR04002;GENNEVILLIERS;27.0;26.6958333333;100.0;100.0;A;1;48.930319;2.29435;92036
17/11/2024 00:00;17/11/2024 23:59;FR04002;GENNEVILLIERS;16.0;16.2666666667;100.0;100.0;A;1;48.930319;2.29435;92036
18/11/2024 00:00;18/11/2024 23:59;FR04002;GENNEVILLIERS;13.0;12.8958333333;100.0;100.0;A;1;48.930319;2.29435;92036
19/11/2024 00:00;19/11/2024 23:59;FR04002;GENNEVILLIERS;10.0;10.1208333333;100.0;100.0;R;1;48.930319;2.29435;92036
20/11/2024 00:00;20/11/2024 23:59;FR04002;GENNEVILLIERS;24.0;23.8363636364;92.0;92.0;R;1;48.930319;2.29435;92036
21/11/2024 00:00;21/11/2024 23:59;FR04002;GENNEVILLIERS;33.0;33.075;100.0;100.0;A;1;48.930319;2.29435;92036
22/11/2024 00:00;22/11/2024 23:59;FR04002;GENNEVILLIERS;21.0;20.675;100.0;100.0;R;1;48.930319;2.29435;92036
23/11/2024 00:00;23/11/2024 23:59;FR04002;GENNEVILLIERS;20.0;20.0041666667;100.0;100.0;A;1;48.930319;2.29435;92036
24/11/2024 00:00;24/11/2024 23:59;FR04002;GENNEVILLIERS;11.0;10.6541666667;100.0;100.0;A;1;48.930319;2.29435;92036
25/11/2024 00:00;25/11/2024 23:59;FR04002;GENNEVILLIERS;20.0;20.3833333333;100.0;100.0;R;1;48.930319;2.29435;92036
26/11/2024 00:00;26/11/2024 23:59;FR04002;GENNEVILLIERS;0.0;0.0;0.0;0.0;N;-1;48.930319;2.29435;92036
27/11/2024 00:00;27/11/2024 23:59;FR04002;GENNEVILLIERS;0.0;0.0;0.0;0.0;N;-1;48.930319;2.29435;92036
28/11/2024 00:00;28/11/2024 23:59;FR04002;GENNEVILLIERS;0.0;0.0;0.0;0.0;N;-1;48.930319;2.29435;92036
29/11/2024 00:00;29/11/2024 23:59;FR04002;GENNEVILLIERS;0.0;0.0;0.0;0.0;N;-1;48.930319;2.29435;92036
30/11/2024 00:00;30/11/2024 23:59;FR04002;GENNEVILLIERS;0.0;0.0;0.0;0.0;N;-1;48.930319;2.29435;92036
01/12/2024 00:00;01/12/2024 23:59;FR04002;GENNEVILLIERS;0.0;0.0;0.0;0.0;N;-1;48.930319;2.29435;92036
02/12/2024 00:00;02/12/2024 23:59;FR04002;GENNEVILLIERS;19.0;19.1625;100.0;100.0;A;1;48.930319;2.29435;92036
03/12/2024 00:00;03/12/2024 23:59;FR04002;GENNEVILLIERS;39.0;38.9666666667;100.0;100.0;A;1;48.930319;2.29435;92036
04/12/2024 00:00;04/12/2024 23:59;FR04002;GENNEVILLIERS;34.0;34.2260869565;96.0;96.0;R;1;48.930319;2.29435;92036
05/12/2024 00:00;05/12/2024 23:59;FR04002;GENNEVILLIERS;16.0;16.3458333333;100.0;100.0;R;1;48.930319;2.29435;92036
06/12/2024 00:00;06/12/2024 23:59;FR04002;GENNEVILLIERS;21.0;20.7541666667;100.0;100.0;A;1;48.930319;2.29435;92036
07/12/2024 00:00;07/12/2024 23:59;FR04002;GENNEVILLIERS;8.1;8.1083333333;100.0;100.0;A;1;48.930319;2.29435;92036
08/12/2024 00:00;08/12/2024 23:59;FR04002;GENNEVILLIERS;11.0;10.55;100.0;100.0;A;1;48.930319;2.29435;92036
09/12/2024 00:00;09/12/2024 23:59;FR04002;GENNEVILLIERS;17.0;17.0083333333;100.0;100.0;A;1;48.930319;2.29435;92036
10/12/2024 00:00;10/12/2024 23:59;FR04002;GENNEVILLIERS;19.0;18.6541666667;100.0;100.0;A;1;48.930319;2.29435;92036
11/12/2024 00:00;11/12/2024 23:59;FR04002;GENNEVILLIERS;25.0;25.1708333333;100.0;100.0;A;1;48.930319;2.29435;92036
12/12/2024 00:00;12/12/2024 23:59;FR04002;GENNEVILLIERS;22.0;22.4583333333;100.0;100.0;A;1;48.930319;2.29435;92036
13/12/2024 00:00;13/12/2024 23:59;FR04002;GENNEVILLIERS;36.0;36.2666666667;100.0;100.0;A;1;48.930319;2.29435;92036
14/12/2024 00:00;14/12/2024 23:59;FR04002;GENNEVILLIERS;24.0;24.0875;100.0;100.0;A;1;48.930319;2.29435;92036
15/12/2024 00:00;15/12/2024 23:59;FR04002;GENNEVILLIERS;20.0;20.2875;100.0;100.0;A;1;48.930319;2.29435;92036
16/12/2024 00:00;16/12/2024 23:59;FR04002;GENNEVILLIERS;17.0;16.5166666667;100.0;100.0;A;1;48.930319;2.29435;92036
17/12/2024 00:00;17/12/2024 23:59;FR04002;GENNEVILLIERS;24.0;24.0833333333;100.0;100.0;A;1;48.930319;2.29435;92036
18/12/2024 00:00;18/12/2024 23:59;FR04002;GENNEVILLIERS;15.0;14.6260869565;96.0;96.0;R;1;48.930319;2.29435;92036
19/12/2024 00:00;19/12/2024 23:59;FR04002;GENNEVILLIERS;15.0;15.2708333333;100.0;100.0;A;1;48.930319;2.29435;92036
20/12/2024 00:00;20/12/2024 09:00;FR04002;GENNEVILLIERS;37.0;36.9555555556;100.0;100.0;A;1;48.930319;2.29435;92036
01/01/2024 00:00;01/01/2024 23:59;FR04150;COURBEVOIE;7.6;7.6333333333;100.0;100.0;A;1;48.891388;2.240556;92026
02/01/2024 00:00;02/01/2024 23:59;FR04150;COURBEVOIE;7.1;7.05;100.0;100.0;A;1;48.891388;2.240556;92026
03/01/2024 00:00;03/01/2024 23:59;FR04150;COURBEVOIE;6.9;6.8791666667;100.0;100.0;A;1;48.891388;2.240556;92026
04/01/2024 00:00;04/01/2024 23:59;FR04150;COURBEVOIE;13.0;13.4083333333;100.0;100.0;A;1;48.891388;2.240556;92026
05/01/2024 00:00;05/01/2024 23:59;FR04150;COURBEVOIE;17.0;16.7666666667;100.0;100.0;A;1;48.891388;2.240556;92026
06/01/2024 00:00;06/01/2024 23:59;FR04150;COURBEVOIE;18.0;18.2166666667;100.0;100.0;A;1;48.891388;2.240556;92026
07/01/2024 00:00;07/01/2024 23:59;FR04150;COURBEVOIE;12.0;12.3;100.0;100.0;A;1;48.891388;2.240556;92026
08/01/2024 00:00;08/01/2024 23:59;FR04150;COURBEVOIE;21.0;20.725;100.0;100.0;A;1;48.891388;2.240556;92026
09/01/2024 00:00;09/01/2024 23:59;FR04150;COURBEVOIE;27.0;26.9625;100.0;100.0;A;1;48.891388;2.240556;92026
10/01/2024 00:00;10/01/2024 23:59;FR04150;COURBEVOIE;37.0;37.4625;100.0;100.0;A;1;48.891388;2.240556;92026
11/01/2024 00:00;11/01/2024 23:59;FR04150;COURBEVOIE;41.0;40.6666666667;100.0;100.0;A;1;48.891388;2.240556;92026
12/01/2024 00:00;12/01/2024 23:59;FR04150;COURBEVOIE;29.0;28.55;100.0;100.0;A;1;48.891388;2.240556;92026
13/01/2024 00:00;13/01/2024 23:59;FR04150;COURBEVOIE;42.0;41.6416666667;100.0;100.0;A;1;48.891388;2.240556;92026
14/01/2024 00:00;14/01/2024 23:59;FR04150;COURBEVOIE;33.0;33.2041666667;100.0;100.0;A;1;48.891388;2.240556;92026
15/01/2024 00:00;15/01/2024 23:59;FR04150;COURBEVOIE;32.0;32.1708333333;100.0;100.0;A;1;48.891388;2.240556;92026
16/01/2024 00:00;16/01/2024 23:59;FR04150;COURBEVOIE;55.0;55.2956521739;96.0;96.0;R;1;48.891388;2.240556;92026
17/01/2024 00:00;17/01/2024 23:59;FR04150;COURBEVOIE;38.0;38.0083333333;100.0;100.0;A;1;48.891388;2.240556;92026
18/01/2024 00:00;18/01/2024 23:59;FR04150;COURBEVOIE;33.0;33.2375;100.0;100.0;A;1;48.891388;2.240556;92026
19/01/2024 00:00;19/01/2024 23:59;FR04150;COURBEVOIE;55.0;54.75;100.0;100.0;A;1;48.891388;2.240556;92026
